canonical_smiles,molecule_chembl_id,standard_value
C[C@]12CC[C@H]3[C@@H](CC=C4CCCC[C@@]43CO)[C@@H]1CCC2=O,CHEMBL1630911,6900.0
N#Cc1ccc(C2CCCc3cncn32)cc1,CHEMBL9298,30.0
CCC[C@H]1C[C@H]2OC(=O)c3c(cc(OC)c(OC)c3O)[C@H]2O1,CHEMBL488513,16200.0
CCC[C@H]1C[C@H]2OC(=O)c3c(cc(OC)c(O)c3O)[C@H]2O1,CHEMBL1668326,16900.0
CCC[C@H](O)C[C@@H]1Cc2cc(OC)c(OC)c(O)c2C(=O)O1,CHEMBL1668327,16100.0
CCC[C@H](O)C[C@@H]1Cc2cc(OC)c(O)c(O)c2C(=O)O1,CHEMBL1668328,16800.0
CCC[C@@H](O)C[C@H]1OC(=O)c2c(cc(OC)c(OC)c2O)[C@H]1O,CHEMBL488848,15300.0
CCCC(=O)CC[C@H]1OC(=O)c2c1cc(OC)c(OC)c2O,CHEMBL1668329,16200.0
CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,CHEMBL157101,2400.0
N#Cc1ccc(N(Cc2ccc(Br)cc2)n2cnnc2)cc1,CHEMBL108425,0.5
N#Cc1ccc(N(Cc2ccc(OS(N)(=O)=O)cc2)n2cnnc2)cc1,CHEMBL430879,100.0
N#Cc1ccc(N(Cc2ccc(OS(N)(=O)=O)c(Br)c2)n2cnnc2)cc1,CHEMBL108483,0.82
N#Cc1ccc(Cn2cncn2)cc1-c1ccc(OS(N)(=O)=O)cc1,CHEMBL598199,2.0
N#Cc1ccc(Cn2cncn2)cc1-c1ccc(OS(N)(=O)=O)c(Cl)c1,CHEMBL592131,0.5
N#Cc1ccc(N(Cc2ccccc2)n2cnnc2)cc1-c1ccc(OS(N)(=O)=O)cc1,CHEMBL1672974,0.1
N#Cc1ccc(N(Cc2ccc(Br)cc2)n2cnnc2)cc1-c1ccc(OS(N)(=O)=O)cc1,CHEMBL1672975,0.05
N#Cc1ccc(N(Cc2ccc(OS(N)(=O)=O)cc2)n2cnnc2)cc1-c1ccccc1,CHEMBL1672976,0.21
N#Cc1ccc(N(Cc2ccc(OS(N)(=O)=O)c(F)c2)n2cnnc2)cc1-c1ccccc1,CHEMBL1672977,0.15
N#Cc1ccc(N(Cc2ccc(OS(N)(=O)=O)c(Cl)c2)n2cnnc2)cc1-c1ccccc1,CHEMBL1672978,0.015
N#Cc1ccc(N(Cc2ccc(OS(N)(=O)=O)c(Br)c2)n2cnnc2)cc1-c1ccccc1,CHEMBL1672979,0.018
COc1ccc(-c2cc(N(Cc3ccc(OS(N)(=O)=O)cc3)n3cnnc3)ccc2C#N)cc1,CHEMBL1672980,0.015
N#Cc1ccc(N(Cc2ccc(OS(N)(=O)=O)cc2)n2cnnc2)cc1-c1ccc(F)cc1,CHEMBL1672981,0.47
N#Cc1ccc(-c2cc(N(Cc3ccc(OS(N)(=O)=O)cc3)n3cnnc3)ccc2C#N)cc1,CHEMBL1672982,0.75
O=c1cc(Cn2ccnc2)c2ccc(OCc3ccccc3)cc2o1,CHEMBL225499,150.0
Cc1cccc(COc2ccc3c(Cn4ccnc4)cc(=O)oc3c2)c1,CHEMBL1688893,114.0
O=c1cc(Cn2ccnc2)c2ccc(OCc3cccc(F)c3)cc2o1,CHEMBL1688891,113.0
O=c1cc(Cn2ccnc2)c2ccc(OCc3cccc(Cl)c3)cc2o1,CHEMBL1688890,130.0
O=c1cc(Cn2ccnc2)c2ccc(OCc3cccc(C(F)(F)F)c3)cc2o1,CHEMBL1688892,235.0
O=c1cc(Cn2ccnc2)c2ccc(OCc3cccc(OC(F)(F)F)c3)cc2o1,CHEMBL1688894,207.0
O=c1cc(Cn2ccnc2)c2ccc(OCc3cccc([N+](=O)[O-])c3)cc2o1,CHEMBL1688895,141.0
O=c1cc(Cn2ccnc2)c2ccc(OCc3ccc(F)cc3)cc2o1,CHEMBL1688896,267.0
O=c1cc(Cn2ccnc2)c2ccc(OCc3ccc(Cl)cc3)cc2o1,CHEMBL1688897,178.0
COc1ccc(COc2ccc3c(Cn4ccnc4)cc(=O)oc3c2)cc1,CHEMBL1688898,127.0
O=c1cc(Cn2ccnc2)c2ccc(OCc3ccc(OC(F)(F)F)cc3)cc2o1,CHEMBL1688899,481.0
O=c1cc(Cn2ccnc2)c2ccc(OCc3cc(F)cc(F)c3)cc2o1,CHEMBL1688900,169.0
O=c1cc(Cn2ccnc2)c2ccc(OCc3ccc(F)c(F)c3)cc2o1,CHEMBL1688901,165.0
O=c1cc(Cn2ccnc2)c2ccc(Oc3ccccc3)cc2o1,CHEMBL437731,51.0
O=c1cc(Cn2ccnc2)c2ccc(Oc3cccc(F)c3)cc2o1,CHEMBL1688902,72.0
O=c1cc(Cn2ccnc2)c2ccc(Oc3cccc(Cl)c3)cc2o1,CHEMBL1688903,72.0
COc1cccc(Oc2ccc3c(Cn4ccnc4)cc(=O)oc3c2)c1,CHEMBL1688904,292.0
Cc1ccc(Oc2ccc3c(Cn4ccnc4)cc(=O)oc3c2)cc1,CHEMBL1688905,690.0
O=c1cc(Cn2ccnc2)c2ccc(Oc3ccc(Cl)cc3)cc2o1,CHEMBL1688906,112.0
N#Cc1ccc(Oc2ccc3c(Cn4ccnc4)cc(=O)oc3c2)cc1,CHEMBL1688907,164.0
CC(=O)c1ccc(Oc2ccc3c(Cn4ccnc4)cc(=O)oc3c2)cc1,CHEMBL1688908,296.0
CN(C)c1ccc(Oc2ccc3c(Cn4ccnc4)cc(=O)oc3c2)cc1,CHEMBL1688909,81.0
O=c1cc(Cn2ccnc2)c2ccc(Oc3cc(F)cc(F)c3)cc2o1,CHEMBL1688910,70.0
O=c1cc(Cn2ccnc2)c2ccc(Oc3ccc(F)c(F)c3)cc2o1,CHEMBL1688911,47.0
O=c1cc(Cn2ccnc2)c2ccc(Nc3ccccc3)cc2o1,CHEMBL1688912,105.0
O=c1cc(Cn2ccnc2)c2ccc(O)cc2o1,CHEMBL1688913,3750.0
COc1ccc2c(Cn3ccnc3)cc(=O)oc2c1,CHEMBL225472,280.0
COc1ccc2c(C(c3ccccc3)n3ccnc3)cc(=O)oc2c1,CHEMBL1688914,455.0
O=c1cc(C(c2ccccc2)n2ccnc2)c2ccc(Oc3ccccc3)cc2o1,CHEMBL1688915,67.0
O=c1cc(C(c2ccccc2)n2ccnc2)c2ccc(Oc3ccc(F)c(F)c3)cc2o1,CHEMBL1688916,317.0
O=c1cc(C(c2ccc(Cl)cc2)n2ccnc2)c2ccc(Oc3ccccc3)cc2o1,CHEMBL1688917,532.0
N#Cc1ccc(C(c2cc(=O)oc3cc(Oc4ccccc4)ccc23)n2ccnc2)cc1,CHEMBL1688918,4010.0
COc1ccc2cc(Cn3ccnc3)c(=O)oc2c1,CHEMBL387892,2820.0
O=c1oc2cc(Oc3ccccc3)ccc2cc1C(c1ccccc1)n1ccnc1,CHEMBL1688919,313.0
N#Cc1ccc(C2CCCc3cncn32)cc1,CHEMBL9298,52.0
O=C(/C=C/c1ccc(O)c(O)c1)O[C@H]1[C@H](O)[C@@H](O[C@@H]2OC[C@](O)(CO)[C@H]2O)[C@H](OCCc2ccc(O)cc2)O[C@@H]1CO,CHEMBL1689257,30700.0
O=C(/C=C/c1ccc(O)c(O)c1)OC[C@H]1O[C@@H](OCCc2ccc(O)c(O)c2)[C@H](O[C@@H]2OC[C@](O)(CO)[C@H]2O)[C@@H](O)[C@@H]1O,CHEMBL1689258,32300.0
O=C(/C=C/c1ccc(O)c(O)c1)O[C@H]1[C@H](O)[C@@H](CO)O[C@@H](OCCc2ccc(O)c(O)c2)[C@@H]1O[C@@H]1OC[C@](O)(CO)[C@H]1O,CHEMBL1689259,26800.0
O=C(/C=C/c1ccc(O)c(O)c1)OC[C@H]1O[C@@H](OCCc2ccc(O)c(O)c2)[C@H](O)[C@@H](O)[C@@H]1O,CHEMBL518414,35300.0
N#Cc1ccc(C2CCCc3cncn32)cc1,CHEMBL9298,30.0
N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,CHEMBL1444,18.0
CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,CHEMBL488,5800.0
O=C1CC(c2ccccc2)Oc2c1ccc1ccccc21,CHEMBL404225,4300.0
N#Cc1ccc(C2CC(=O)c3ccc4ccccc4c3O2)cc1,CHEMBL255108,1540.0
O=C1CC(c2ccc(O)cc2)Oc2c1ccc1ccccc21,CHEMBL256665,630.0
c1ccc(C2CC(n3ccnc3)c3ccc4ccccc4c3O2)cc1,CHEMBL1783176,36.0
N#Cc1ccc(C2CC(n3ccnc3)c3ccc4ccccc4c3O2)cc1,CHEMBL1783178,534.0
N#Cc1ccc(C2CC(n3ccnc3)c3ccc4ccccc4c3O2)cc1,CHEMBL1783178,34.0
N#Cc1ccc(C2CC(n3ccnc3)c3ccc4ccccc4c3O2)cc1,CHEMBL1783178,78.0
Oc1ccc(C2CC(n3ccnc3)c3ccc4ccccc4c3O2)cc1,CHEMBL1783177,32.0
COc1ccc2c(c1)OC(c1ccccc1)CC2n1ccnc1,CHEMBL95109,91.0
COc1ccc2c(c1)OC(c1ccccc1)CC2n1ccnc1,CHEMBL95109,60.0
COc1ccc2c(c1)OC(c1ccccc1)CC2n1ccnc1,CHEMBL95109,600.0
N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,CHEMBL1444,4.2
O=C(C(=Cc1ccccc1)n1cncn1)c1ccc(Cl)cc1Cl,CHEMBL1784788,441.0
COc1ccc(C(=O)OC(COc2ccccc2)Cn2ccnc2)cc1,CHEMBL1485809,16.5
O=S(=O)(NCCCn1ccnc1)c1ccc2c(c1)OCCO2,CHEMBL1784789,119.0
O=c1oc2cc(OCC(O)Cn3cncn3)ccc2c2c1CCC2,CHEMBL1784790,21700.0
COc1cc(CC(=O)N2CCOC(Cn3ccnc3)C2)cc(OC)c1OC,CHEMBL1784791,59.2
COc1ccc2c(c1)OC1(CCN(C(=O)Cn3cncn3)CC1)CC2=O,CHEMBL1784792,5790.0
O=C(Cn1cncn1)NC(CCc1ccccc1)c1ccc2c(c1)OCCO2,CHEMBL1784793,991.0
CCc1[nH]c2ccc(C(=O)NCC(C)n3cncn3)cc2c1C,CHEMBL1784794,10600.0
CC(CNC(=O)c1cc2c([nH]c1=O)CCCCC2)n1cncn1,CHEMBL1784795,25000.0
Cc1ncc(CNc2ccc(OCC(O)Cn3ccnc3)cc2)cn1.O=C(O)CC(O)(CC(=O)O)C(=O)O,CHEMBL1784796,3500.0
O=C(CCn1ccnc1)NC[C@H]1CC[C@H](c2ncncc2-c2ccccn2)CC1,CHEMBL1784797,3100.0
O=C(Cn1ccnc1)Nc1ccccc1Oc1ccc(F)cc1,CHEMBL1784798,248.0
COc1ccc(C(C)NC(=O)c2ccccc2Cn2cncn2)cc1F,CHEMBL1784800,3100.0
COc1ccc(S(=O)(=O)N2CCCC(Cn3ccnc3)C2)cc1C(C)(C)C,CHEMBL1784801,9.4
COc1cc2c(cc1-c1cncn1CCCn1ccnc1C)OCCCO2.Cl,CHEMBL1784803,498.0
COc1ccc(S(=O)(=O)N2CCOC(Cn3ccnc3)C2)cc1.Cc1ccc(S(=O)(=O)O)cc1,CHEMBL1784804,78.8
CC(=O)c1ccc(S(=O)(=O)N2CCOC(Cn3ccnc3)C2)cc1,CHEMBL1784805,66.5
Cc1ccc(C(=O)NCCCn2ccnc2)cc1[N+](=O)[O-],CHEMBL1521315,1000.0
Cc1ccc(C(=O)NCCCn2ccnc2)cn1,CHEMBL1389987,10600.0
CCOc1ccc(S(=O)(=O)NCCCn2ccnc2)c2ccccc12,CHEMBL1784806,761.0
Cc1cc(C)c(S(=O)(=O)NCCCn2ccnc2)cc1C,CHEMBL1303900,172.0
COc1ccc(S(=O)(=O)NCCCn2ccnc2)cc1C,CHEMBL1784807,61.6
COc1cc(Cl)c(S(=O)(=O)NCCCn2ccnc2)cc1Cl,CHEMBL1351273,63.7
COc1ccc(S(=O)(=O)NCCCn2ccnc2)cc1C(C)(C)C,CHEMBL1784808,440.0
C=CCN(c1ccc(C(=O)NCCCn2ccnc2)cc1)S(C)(=O)=O,CHEMBL1538978,2500.0
COc1ccc(S(=O)(=O)NCCCn2ccnc2)cc1F,CHEMBL1784809,100.0
CC(C)(C(=O)Nc1ccccc1Oc1ccc(F)cc1)n1cncn1,CHEMBL1784810,13200.0
O=C(Cc1ccc(F)cc1)N1CCOC(Cn2ccnc2)C1,CHEMBL1784811,34.5
O=C(Cc1ccc2c(c1)OCO2)N1CCOC(Cn2ccnc2)C1,CHEMBL1784812,46.7
CC1(C)Oc2ccc(S(=O)(=O)NCCCn3ccnc3)cc2NC1=O,CHEMBL1784813,499.0
N#Cc1ccc(C(c2ccc(C#N)cc2)n2ccnn2)cc1,CHEMBL224789,8.0
CCCc1cn(C(c2ccc(C#N)cc2)c2ccc(C#N)cc2)nn1,CHEMBL1824742,4700.0
CCCCCCc1cn(C(c2ccc(C#N)cc2)c2ccc(C#N)cc2)nn1,CHEMBL1824743,5070.0
CCCCCCCc1cn(C(c2ccc(C#N)cc2)c2ccc(C#N)cc2)nn1,CHEMBL1824744,10600.0
CCCCCCCCCCc1cn(C(c2ccc(C#N)cc2)c2ccc(C#N)cc2)nn1,CHEMBL1824745,16020.0
N#Cc1ccc(C(c2ccc(C#N)cc2)n2cc(C3CCCCC3)nn2)cc1,CHEMBL1824746,19320.0
N#Cc1ccc(C(c2ccc(C#N)cc2)n2cc(-c3ccccc3)nn2)cc1,CHEMBL1824747,10330.0
N#Cc1ccc(C(c2ccc(C#N)cc2)n2cc(COc3ccccc3)nn2)cc1,CHEMBL1824748,10970.0
N#Cc1ccc(C(c2ccc(C#N)cc2)n2cc(COc3ccc(Cl)cc3)nn2)cc1,CHEMBL1824749,16110.0
N#Cc1ccc(OCc2cn(C(c3ccc(C#N)cc3)c3ccc(C#N)cc3)nn2)cc1,CHEMBL1824750,4640.0
N#Cc1ccc(C(c2ccc(C#N)cc2)n2cc(COc3ccc([N+](=O)[O-])cc3)nn2)cc1,CHEMBL1824751,7730.0
Cc1ccc(OCc2cn(C(c3ccc(C#N)cc3)c3ccc(C#N)cc3)nn2)cc1,CHEMBL1824752,10950.0
COc1ccc(OCc2cn(C(c3ccc(C#N)cc3)c3ccc(C#N)cc3)nn2)cc1,CHEMBL1824753,12160.0
N#Cc1ccc(C(c2ccc(C#N)cc2)n2cc(COc3ccc(-c4ccccc4)cc3)nn2)cc1,CHEMBL1824754,13350.0
c1ccc(C(c2ccccc2)n2ccnn2)cc1,CHEMBL1824755,4580.0
CCCc1cn(C(c2ccccc2)c2ccccc2)nn1,CHEMBL1824756,10960.0
CCCCCCc1cn(C(c2ccccc2)c2ccccc2)nn1,CHEMBL1824757,14830.0
CCCCCCCc1cn(C(c2ccccc2)c2ccccc2)nn1,CHEMBL1824758,19360.0
CCCCCCCCCCc1cn(C(c2ccccc2)c2ccccc2)nn1,CHEMBL1824759,13540.0
c1ccc(C(c2ccccc2)n2cc(C3CCCCC3)nn2)cc1,CHEMBL1824760,13720.0
c1ccc(-c2cn(C(c3ccccc3)c3ccccc3)nn2)cc1,CHEMBL1824761,12940.0
c1ccc(OCc2cn(C(c3ccccc3)c3ccccc3)nn2)cc1,CHEMBL1824762,31260.0
Clc1ccc(OCc2cn(C(c3ccccc3)c3ccccc3)nn2)cc1,CHEMBL1824763,13370.0
N#Cc1ccc(OCc2cn(C(c3ccccc3)c3ccccc3)nn2)cc1,CHEMBL1824764,16410.0
O=[N+]([O-])c1ccc(OCc2cn(C(c3ccccc3)c3ccccc3)nn2)cc1,CHEMBL1824765,11610.0
Cc1ccc(OCc2cn(C(c3ccccc3)c3ccccc3)nn2)cc1,CHEMBL1824766,26770.0
COc1ccc(OCc2cn(C(c3ccccc3)c3ccccc3)nn2)cc1,CHEMBL1824767,15210.0
c1ccc(-c2ccc(OCc3cn(C(c4ccccc4)c4ccccc4)nn3)cc2)cc1,CHEMBL1824768,15480.0
N#Cc1ccc(Cn2ccnn2)cc1,CHEMBL1824769,100.0
N#Cc1ccc(Cn2nccn2)cc1,CHEMBL1825017,12200.0
c1ccc(Cn2ccnn2)cc1,CHEMBL1825018,11880.0
c1ccc(Cn2nccn2)cc1,CHEMBL1825019,16310.0
N#Cc1ccc(Cn2cncn2)cc1,CHEMBL1825020,150.0
N#Cc1ccc(Cn2ccnc2)cc1,CHEMBL349822,7.0
c1ccc(Cn2cncn2)cc1,CHEMBL1825021,4110.0
c1ccc(Cn2ccnc2)cc1,CHEMBL14192,150.0
N#Cc1ccc(C(c2ccc(C#N)cc2)n2nccn2)cc1,CHEMBL1825022,79980.0
N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,CHEMBL1444,8.0
N#Cc1ccc(C(c2ccc(C#N)cc2)n2ccnc2)cc1,CHEMBL29482,4.0
c1ccc(C(c2ccccc2)n2nccn2)cc1,CHEMBL1825023,12010.0
c1ccc(C(c2ccccc2)n2cncn2)cc1,CHEMBL1825024,1100.0
c1ccc(C(c2ccccc2)n2ccnc2)cc1,CHEMBL336638,20.0
CCCc1cn(Cc2ccc(C#N)cc2)nn1,CHEMBL1825025,4370.0
CCCCCCc1cn(Cc2ccc(C#N)cc2)nn1,CHEMBL1825026,5260.0
CCCCCCCc1cn(Cc2ccc(C#N)cc2)nn1,CHEMBL1825027,3070.0
CCCCCCCCCCc1cn(Cc2ccc(C#N)cc2)nn1,CHEMBL1825028,7880.0
N#Cc1ccc(Cn2cc(C3CCCCC3)nn2)cc1,CHEMBL1825029,10700.0
N#Cc1ccc(Cn2cc(-c3ccccc3)nn2)cc1,CHEMBL1825030,3380.0
N#Cc1ccc(Cn2cc(COc3ccccc3)nn2)cc1,CHEMBL1825031,6090.0
N#Cc1ccc(Cn2cc(COc3ccc(Cl)cc3)nn2)cc1,CHEMBL1825032,3910.0
N#Cc1ccc(Cn2cc(COc3ccc(C#N)cc3)nn2)cc1,CHEMBL1825033,9160.0
N#Cc1ccc(Cn2cc(COc3ccc([N+](=O)[O-])cc3)nn2)cc1,CHEMBL1825034,5620.0
Cc1ccc(OCc2cn(Cc3ccc(C#N)cc3)nn2)cc1,CHEMBL1825035,4170.0
COc1ccc(OCc2cn(Cc3ccc(C#N)cc3)nn2)cc1,CHEMBL1825036,2340.0
N#Cc1ccc(Cn2cc(COc3ccc(-c4ccccc4)cc3)nn2)cc1,CHEMBL1825037,11570.0
CCCc1cn(Cc2ccccc2)nn1,CHEMBL1825038,12630.0
CCCCCCc1cn(Cc2ccccc2)nn1,CHEMBL1825039,7470.0
CCCCCCCc1cn(Cc2ccccc2)nn1,CHEMBL1825040,9530.0
CCCCCCCCCCc1cn(Cc2ccccc2)nn1,CHEMBL1825041,6400.0
c1ccc(Cn2cc(C3CCCCC3)nn2)cc1,CHEMBL1825042,7980.0
c1ccc(Cn2cc(-c3ccccc3)nn2)cc1,CHEMBL1825043,9770.0
c1ccc(Cn2cc(COc3ccccc3)nn2)cc1,CHEMBL272339,10600.0
Clc1ccc(OCc2cn(Cc3ccccc3)nn2)cc1,CHEMBL1825044,5040.0
N#Cc1ccc(OCc2cn(Cc3ccccc3)nn2)cc1,CHEMBL1825045,1360.0
O=[N+]([O-])c1ccc(OCc2cn(Cc3ccccc3)nn2)cc1,CHEMBL1825046,2780.0
Cc1ccc(OCc2cn(Cc3ccccc3)nn2)cc1,CHEMBL1825047,2270.0
COc1ccc(OCc2cn(Cc3ccccc3)nn2)cc1,CHEMBL1825048,17340.0
c1ccc(Cn2cc(COc3ccc(-c4ccccc4)cc3)nn2)cc1,CHEMBL1825049,10700.0
O=C1/C(=C\c2cccnc2)C(c2ccc(Cl)cc2)Cn2cccc21,CHEMBL1098737,110.0
O=C1/C(=C\c2ccncc2)C(c2ccc(Cl)cc2)Cn2cccc21,CHEMBL9165,150.0
C=CCOC(=O)N1Cc2[nH]c3ccccc3c2C[C@H]1C(=O)OC,CHEMBL1915151,44800.0
COC(=O)[C@@H]1Cc2c([nH]c3ccccc23)CN1CC(C)C,CHEMBL1915152,64500.0
COC(=O)[C@@H]1Cc2c([nH]c3ccccc23)CN1S(=O)(=O)c1ccc(C)cc1,CHEMBL1915156,63200.0
COC(=O)[C@H]1Cc2c([nH]c3ccccc23)CN1S(C)(=O)=O,CHEMBL1915159,68100.0
COC(=O)[C@@H]1Cc2c([nH]c3ccccc23)CN1CC1CC1,CHEMBL1915161,58600.0
COC(=O)[C@@H]1Cc2c([nH]c3ccccc23)CN1C(=O)NC(C)C,CHEMBL1915167,47300.0
CC(C)CN1Cc2[nH]c3ccccc3c2C[C@H]1C(=O)O,CHEMBL1915176,72000.0
COC(=O)[C@@H]1Cc2c([nH]c3ccccc23)CN1Cc1ccc(O)cc1,CHEMBL1915401,57400.0
O=C(O)[C@@H]1Cc2c([nH]c3ccccc23)CN1Cc1ccc(O)cc1,CHEMBL1915403,10500.0
O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,CHEMBL9352,230.0
c1ccc(-c2nsc(-c3ccccc3)n2)cc1,CHEMBL264401,50000.0
c1cncc(-c2nsc(-c3cccnc3)n2)c1,CHEMBL1939366,200.0
c1cc(-c2nsc(-c3ccncc3)n2)ccn1,CHEMBL1454842,800.0
Clc1ccc(-c2nsc(-c3ccc(Cl)cc3)n2)cc1,CHEMBL1939519,50000.0
Fc1ccc(-c2nsc(-c3ccc(F)cc3)n2)cc1,CHEMBL1939520,50000.0
Brc1ccc(-c2nsc(-c3ccc(Br)cc3)n2)cc1,CHEMBL1939521,50000.0
COc1ccc(-c2nsc(-c3ccc(OC)cc3)n2)cc1,CHEMBL1939522,50000.0
Brc1ccccc1-c1nsc(-c2ccccc2Br)n1,CHEMBL1939523,50000.0
Clc1ccccc1-c1nsc(-c2ccccc2Cl)n1,CHEMBL1939524,50000.0
FC(F)(F)c1ccc(-c2nsc(-c3ccc(C(F)(F)F)cc3)n2)cc1,CHEMBL1939525,50000.0
CC(C)(C)c1ccc(-c2nsc(-c3ccc(C(C)(C)C)cc3)n2)cc1,CHEMBL1939526,50000.0
Ic1ccc(-c2nsc(-c3ccc(I)cc3)n2)cc1,CHEMBL1939527,50000.0
Ic1cccc(-c2nsc(-c3cccc(I)c3)n2)c1,CHEMBL1939528,50000.0
Fc1cccc(-c2nsc(-c3cccc(F)c3)n2)c1,CHEMBL1939529,50000.0
Fc1ccccc1-c1nsc(-c2ccccc2F)n1,CHEMBL1939530,50000.0
Brc1cccc(-c2nsc(-c3cccc(Br)c3)n2)c1,CHEMBL1939531,50000.0
Clc1cccc(-c2nsc(-c3cccc(Cl)c3Cl)n2)c1Cl,CHEMBL1939532,50000.0
Cc1cc(Cl)ccc1-c1nsc(-c2ccc(Cl)cc2C)n1,CHEMBL1939533,50000.0
Cc1cccc(-c2nsc(-c3cccc(C)c3)n2)c1,CHEMBL1939534,50000.0
FC(F)(F)c1ccccc1-c1nsc(-c2ccccc2C(F)(F)F)n1,CHEMBL1939535,50000.0
Clc1ccc(Cl)c(-c2nsc(-c3cc(Cl)ccc3Cl)n2)c1,CHEMBL1939536,50000.0
Clc1ccc(-c2nsc(-c3ccc(Cl)c(Cl)c3)n2)cc1Cl,CHEMBL1939537,50000.0
Cc1c(Cl)cccc1-c1nsc(-c2cccc(Cl)c2C)n1,CHEMBL1939538,50000.0
Cc1ccc(-c2nsc(-c3ccc(C)cc3)n2)cc1,CHEMBL1939539,50000.0
c1ccc2cc(-c3nsc(-c4ccc5ccccc5c4)n3)ccc2c1,CHEMBL1939540,50000.0
CCCCc1ccc(-c2nsc(-c3ccc(CCCC)cc3)n2)cc1,CHEMBL1939541,50000.0
Cc1ccc(Cl)cc1-c1nsc(-c2cc(Cl)ccc2C)n1,CHEMBL1939542,50000.0
Cc1cc(Br)ccc1-c1nsc(-c2ccc(Br)cc2C)n1,CHEMBL1939543,50000.0
Ic1ccccc1-c1nsc(-c2ccccc2I)n1,CHEMBL1939544,50000.0
Cc1ccc(-c2nsc(-c3ccc(C)cc3Br)n2)c(Br)c1,CHEMBL1939545,50000.0
Clc1ccc(-c2nsc(-c3ccc(Cl)cc3Cl)n2)c(Cl)c1,CHEMBL1939546,50000.0
O=[N+]([O-])c1ccc(-c2nsc(-c3ccc([N+](=O)[O-])cc3)n2)cc1,CHEMBL1939547,50000.0
N#Cc1ccc(-c2nsc(-c3ccc(C#N)cc3)n2)cc1,CHEMBL1939548,50000.0
N#Cc1cccc(-c2nsc(-c3cccc(C#N)c3)n2)c1,CHEMBL1939549,50000.0
COc1cccc(-c2nsc(-c3cccc(OC)c3)n2)c1,CHEMBL1939550,50000.0
Oc1ccc(-c2nsc(-c3ccc(O)cc3)n2)cc1,CHEMBL1939551,50000.0
Oc1cccc(-c2nsc(-c3cccc(O)c3)n2)c1,CHEMBL503399,50000.0
Nc1ccc(-c2nsc(-c3ccc(N)cc3)n2)cc1,CHEMBL1939552,26500.0
Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,CHEMBL165,25000.0
Oc1ccc(/C=C\c2cc(O)cc(O)c2)cc1,CHEMBL87333,50000.0
Oc1ccc(CCc2cc(O)cc(O)c2)cc1,CHEMBL111234,50000.0
O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,CHEMBL9352,230.0
N#Cc1ccc(Oc2cccnc2)cc1,CHEMBL1956171,289.0
N#Cc1ccc(Oc2cccnc2)cc1C#N,CHEMBL1728910,5030.0
N#Cc1ccc(Oc2cccnc2)cc1NCc1ccccc1,CHEMBL1956175,986.0
N#Cc1ccc(Oc2cccnc2)cc1Oc1cccnc1,CHEMBL1956179,304.0
N#Cc1ccc(Oc2cccnc2)c(Oc2cccc(Cl)c2)c1,CHEMBL1956180,229.0
N#Cc1ccc(-n2ccc3ccncc32)cc1,CHEMBL1955869,93.0
Clc1ccc(-n2ccc3ccncc32)cc1,CHEMBL1956183,523.0
Cc1cc(-n2ccc3ccncc32)ccc1Cl,CHEMBL1956186,59.0
N#Cc1ccc(-n2ccc3ccncc32)cc1Oc1ccccc1,CHEMBL1956188,114.0
N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,CHEMBL1444,1.0
Brc1cccc(-c2nc(-c3cccnc3)ns2)c1,CHEMBL1957208,6730.0
COc1cccc(-c2nc(-c3cccnc3)ns2)c1,CHEMBL1957209,14900.0
c1ccc(-c2nc(-c3cccnc3)cs2)cc1,CHEMBL1601919,900.0
Fc1ccc(-c2nc(-c3cccnc3)cs2)cc1,CHEMBL1957210,17580.0
Clc1ccc(-c2nc(-c3cccnc3)cs2)cc1,CHEMBL1957211,2390.0
Brc1ccc(-c2nc(-c3cccnc3)cs2)cc1,CHEMBL1957212,7920.0
COc1ccc(-c2nc(-c3cccnc3)cs2)cc1,CHEMBL1957213,18000.0
c1cncc(-c2csc(-c3ccncc3)n2)c1,CHEMBL1957214,4.0
Oc1ccc(-c2nc(-c3cccnc3)cs2)cc1,CHEMBL1957215,11210.0
Clc1cc(-c2nc(-c3cccnc3)cs2)ccn1,CHEMBL1957216,164.0
COc1cc(-c2nc(-c3cccnc3)cs2)ccn1,CHEMBL1957217,23.0
Cc1cnccc1-c1nc(-c2cccnc2)cs1,CHEMBL1957218,78.0
Brc1ccc(-c2csc(-c3ccncc3)n2)cn1,CHEMBL1957219,2680.0
Brc1ccc(-c2csc(-c3cccnc3)n2)cn1,CHEMBL1957220,7410.0
COc1ccc(-c2csc(-c3ccncc3)n2)cn1,CHEMBL1957221,1040.0
CCOc1ccc(-c2csc(-c3ccncc3)n2)cn1,CHEMBL1957222,1360.0
COc1ccc(-c2csc(-c3cccnc3)n2)cn1,CHEMBL1957223,590.0
